index,sigmas,mu
4648,0.61704,-322.06824
4649,0.61704,-322.06824
4650,0.61704,-322.06824
4651,0.61704,-322.06824
4652,0.61704,-322.06824
4653,0.61704,-322.06824
4654,0.61704,-322.06824
4655,1.0284,-321.4163
4656,1.5426,-321.4163
4657,0.61704,-325.32803
4658,0.61704,-325.32803
4659,0.0,-324.6761
4660,0.0,-324.6761
4661,0.0,-324.6761
4662,0.0,-324.6761
4663,0.0,-324.6761
4664,1.0284,-322.7202
4665,1.0284,-322.7202
4666,0.0,-320.7643
4667,0.0,-320.7643
4668,0.0,-320.7643
4669,0.0,-320.7643
4670,0.0,-323.37216
4671,0.0,-323.37216
4672,0.0,-323.37216
4673,0.0,-323.37216
4674,0.0,-323.37216
4675,0.0,-323.37216
4676,0.0,-323.37216
4677,0.0,-323.37216
4678,0.0,-323.37216
4679,0.0,-325.32803
4680,0.0,-325.32803
4681,0.0,-325.32803
4682,1.64544,-324.6761
4683,1.64544,-324.6761
4684,4.73064,-326.63196
4685,4.73064,-326.63196
4686,2.36532,-329.2398
4687,2.36532,-329.2398
4688,2.36532,-329.2398
4689,2.36532,-329.2398
4690,2.36532,-329.2398
4691,2.36532,-329.2398
4692,4.1136,-323.37216
4693,4.1136,-323.37216
4694,4.1136,-323.37216
4695,4.1136,-323.37216
4696,3.90792,-327.2839
4697,5.75904,-327.2839
4698,5.24484,-324.6761
4699,5.24484,-324.6761
4700,5.24484,-324.6761
4701,5.24484,-324.6761
4702,5.24484,-324.6761
4703,5.24484,-324.6761
4704,5.24484,-324.6761
4705,5.24484,-324.6761
4706,5.24484,-324.6761
4707,5.24484,-324.6761
4708,7.61016,-325.98
4709,7.61016,-325.98
4710,7.61016,-325.98
4711,7.61016,-325.98
4712,7.61016,-325.98
4713,9.35844,-330.54373
4714,9.35844,-330.54373
4715,10.18116,-327.93588
4716,9.87264,-321.4163
4717,9.66696,-318.80844
4718,9.7698,-320.7643
4719,9.66696,-320.11237
4720,9.66696,-328.58783
4721,9.66696,-328.58783
4722,9.2556,-325.32803
4723,9.2556,-325.32803
4724,9.2556,-325.32803
4725,8.43288,-322.06824
4726,8.43288,-322.06824
4727,8.53572,-322.7202
4728,8.53572,-322.7202
4729,8.53572,-322.7202
4730,7.30164,-320.7643
4731,7.30164,-320.7643
4732,7.30164,-320.7643
4733,7.30164,-320.7643
4734,7.713,-321.4163
4735,9.66696,-325.98
4736,8.53572,-329.2398
4737,8.53572,-329.2398
4738,8.53572,-329.2398
4739,8.53572,-329.2398
4740,9.2556,-326.63196
4741,7.40448,-326.63196
4742,5.34768,-322.7202
4743,5.34768,-322.7202
4744,5.34768,-322.7202
4745,4.73064,-322.7202
4746,4.73064,-322.7202
4747,4.73064,-322.7202
4748,4.01076,-328.58783
4749,4.01076,-328.58783
4750,2.571,-326.63196
4751,2.571,-326.63196
4752,2.571,-326.63196
4753,2.571,-326.63196
4754,2.571,-326.63196
4755,0.92556,-321.4163
4756,0.92556,-321.4163
4757,0.92556,-321.4163
4758,3.80508,-322.06824
4759,3.80508,-322.06824
4760,3.80508,-322.06824
4761,2.77668,-324.0241
4762,2.77668,-324.0241
4763,2.77668,-324.0241
4764,3.49656,-325.32803
4765,3.49656,-325.32803
4766,3.49656,-325.32803
4767,3.70224,-329.2398
4768,3.70224,-329.2398
4769,3.70224,-329.2398
4770,3.70224,-329.2398
4771,3.70224,-329.2398
4772,3.70224,-329.2398
4773,3.18804,-331.84763
4774,4.6278,-321.4163
4775,3.5994,-322.7202
4776,2.77668,-325.98
4777,2.77668,-325.98
4778,2.67384,-324.0241
4779,2.67384,-324.0241
4780,3.5994,-325.32803
4781,1.33692,-325.32803
4782,1.33692,-325.32803
4783,1.33692,-325.32803
4784,0.0,-329.2398
4785,0.0,-329.2398
4786,1.13124,-327.2839
4787,4.01076,-324.6761
4788,4.01076,-324.6761
4789,3.39372,-327.93588
4790,3.39372,-327.93588
4791,5.86188,-325.32803
4792,5.86188,-325.32803
4793,5.86188,-325.32803
4794,5.86188,-325.32803
4795,5.86188,-325.32803
4796,3.70224,-324.6761
4797,3.70224,-324.6761
4798,3.70224,-324.6761
4799,3.70224,-324.6761
4800,3.70224,-324.6761
4801,3.70224,-324.6761
4802,3.70224,-324.6761
4803,3.90792,-325.98
4804,3.90792,-325.98
4805,3.90792,-325.98
4806,3.90792,-325.98
4807,3.90792,-325.98
4808,3.90792,-325.98
4809,3.90792,-325.98
4810,4.31928,-326.63196
4811,4.31928,-326.63196
4812,4.31928,-326.63196
4813,5.6562,-326.63196
4814,4.52496,-325.98
4815,4.52496,-325.98
4816,4.52496,-325.98
4817,4.6278,-327.93588
4818,4.6278,-327.93588
4819,3.80508,-327.93588
4820,3.80508,-327.93588
4821,3.80508,-327.93588
4822,3.80508,-327.93588
4823,3.80508,-327.93588
4824,3.29088,-325.32803
4825,3.29088,-325.32803
4826,3.29088,-325.32803
4827,3.29088,-325.32803
4828,3.29088,-325.32803
4829,3.29088,-325.32803
4830,4.31928,-325.32803
4831,4.31928,-325.32803
4832,4.31928,-325.32803
4833,4.31928,-325.32803
4834,2.46816,-322.7202
4835,2.46816,-322.7202
4836,2.98236,-325.32803
4837,2.98236,-325.32803
4838,2.98236,-325.32803
4839,2.98236,-325.32803
4840,2.98236,-325.32803
4841,2.98236,-325.32803
4842,4.31928,-325.32803
4843,4.31928,-325.32803
4844,4.52496,-323.37216
4845,3.49656,-322.7202
4846,2.98236,-325.98
4847,2.98236,-325.98
4848,2.98236,-325.98
4849,3.5994,-321.4163
4850,2.571,-323.37216
4851,2.98236,-324.0241
4852,2.98236,-324.0241
4853,2.98236,-324.0241
4854,2.98236,-324.0241
4855,2.98236,-324.0241
4856,2.98236,-324.0241
4857,2.98236,-324.0241
4858,2.98236,-324.0241
4859,2.98236,-324.0241
4860,2.26248,-320.7643
4861,2.26248,-320.7643
4862,2.87952,-320.11237
4863,2.87952,-320.11237
4864,2.87952,-320.11237
4865,0.61704,-325.32803
4866,0.61704,-325.32803
4867,0.61704,-325.32803
4868,0.61704,-325.32803
4869,0.0,-320.7643
4870,0.0,-325.32803
4871,0.0,-325.32803
4872,0.0,-325.32803
4873,0.0,-328.58783
4874,0.0,-328.58783
4875,0.0,-328.58783
4876,0.0,-328.58783
4877,0.92556,-327.2839
4878,0.92556,-326.63196
4879,0.92556,-326.63196
4880,0.92556,-324.6761
4881,0.92556,-324.6761
4882,0.92556,-324.6761
4883,3.18804,-331.84763
4884,4.42212,-324.0241
4885,3.5994,-324.6761
4886,3.5994,-324.6761
4887,3.5994,-324.6761
4888,3.5994,-324.6761
4889,3.5994,-324.6761
4890,3.5994,-324.6761
4891,3.5994,-324.6761
4892,3.5994,-324.6761
4893,3.5994,-324.6761
4894,4.73064,-324.6761
4895,4.73064,-324.6761
4896,4.73064,-324.6761
4897,4.21644,-322.06824
4898,4.21644,-322.06824
4899,4.21644,-322.06824
4900,4.21644,-322.06824
4901,4.52496,-327.2839
4902,5.34768,-322.7202
4903,5.34768,-322.7202
4904,5.34768,-322.7202
4905,5.34768,-322.7202
4906,5.34768,-326.63196
4907,5.34768,-326.63196
4908,5.34768,-326.63196
4909,5.34768,-326.63196
4910,5.34768,-326.63196
4911,5.34768,-326.63196
4912,6.06756,-327.93588
4913,6.06756,-327.93588
4914,6.37608,-327.2839
4915,6.37608,-327.2839
4916,6.37608,-327.2839
4917,6.37608,-327.2839
4918,6.37608,-327.2839
4919,6.37608,-327.2839
4920,6.37608,-327.2839
4921,6.37608,-327.2839
4922,6.37608,-327.2839
4923,6.37608,-327.2839
4924,8.2272,-329.89175
4925,9.46128,-331.19568
4926,9.35844,-331.84763
4927,9.35844,-331.84763
4928,7.09596,-320.11237
4929,5.55336,-327.2839
4930,5.55336,-327.2839
4931,5.55336,-327.2839
4932,5.55336,-327.2839
4933,5.55336,-327.2839
4934,5.55336,-327.2839
4935,5.55336,-327.2839
4936,5.55336,-327.2839
4937,5.55336,-327.2839
4938,3.70224,-327.93588
4939,3.5994,-326.63196
4940,3.90792,-322.7202
4941,6.6846,-323.37216
4942,6.6846,-323.37216
4943,6.6846,-323.37216
4944,6.6846,-323.37216
4945,6.6846,-323.37216
4946,6.6846,-323.37216
4947,6.6846,-323.37216
4948,6.37608,-328.58783
4949,6.37608,-328.58783
4950,6.37608,-328.58783
4951,6.37608,-328.58783
4952,5.45052,-327.2839
4953,5.6562,-327.2839
4954,5.6562,-327.2839
4955,7.30164,-324.6761
4956,6.06756,-325.98
4957,6.06756,-325.98
4958,6.06756,-325.98
4959,6.06756,-325.98
4960,4.73064,-325.98
4961,4.73064,-325.98
4962,5.142,-325.98
4963,5.142,-325.98
4964,5.45052,-325.98
4965,5.45052,-325.98
4966,5.45052,-325.98
4967,5.45052,-325.98
4968,5.45052,-325.98
4969,5.45052,-325.98
4970,4.1136,-324.0241
4971,4.1136,-324.0241
4972,4.1136,-324.0241
4973,4.1136,-324.0241
4974,5.45052,-329.89175
4975,5.45052,-329.89175
4976,5.24484,-326.63196
4977,5.24484,-326.63196
4978,5.24484,-326.63196
4979,5.24484,-326.63196
4980,4.01076,-326.63196
4981,4.01076,-326.63196
4982,4.01076,-326.63196
4983,4.01076,-326.63196
4984,4.42212,-325.32803
4985,4.42212,-325.32803
4986,4.42212,-325.32803
4987,4.42212,-325.32803
4988,4.42212,-325.32803
4989,4.83348,-325.32803
4990,4.83348,-325.32803
4991,4.83348,-325.32803
4992,4.21644,-324.0241
4993,4.21644,-324.0241
4994,4.21644,-324.0241
4995,4.31928,-325.32803
4996,4.31928,-325.32803
4997,4.6278,-326.63196
4998,4.6278,-326.63196
4999,4.6278,-326.63196
5000,4.6278,-326.63196
5001,8.94708,-330.54373
5002,8.94708,-330.54373
5003,8.94708,-330.54373
5004,9.87264,-331.84763
5005,9.97548,-331.19568
5006,10.18116,-326.63196
5007,10.18116,-326.63196
5008,10.18116,-326.63196
5009,7.09596,-328.58783
5010,7.09596,-328.58783
5011,7.09596,-328.58783
5012,6.58176,-330.54373
5013,6.58176,-330.54373
5014,6.58176,-330.54373
5015,6.58176,-330.54373
5016,6.58176,-320.11237
5017,6.58176,-327.93588
5018,6.58176,-327.93588
5019,6.58176,-327.93588
5020,7.713,-325.98
5021,6.89028,-323.37216
5022,6.37608,-326.63196
5023,6.37608,-326.63196
5024,6.37608,-326.63196
5025,3.18804,-325.98
5026,2.98236,-325.98
5027,2.98236,-325.98
5028,2.98236,-325.98
5029,2.98236,-325.98
5030,1.43976,-327.93588
5031,0.0,-325.32803
5032,0.0,-325.32803
5033,0.0,-325.32803
5034,0.0,-325.32803
5035,2.0568,-324.6761
5036,2.0568,-324.6761
5037,2.0568,-324.6761
5038,3.29088,-328.58783
5039,5.142,-326.63196
5040,5.142,-326.63196
5041,5.142,-326.63196
5042,5.142,-326.63196
5043,5.142,-326.63196
5044,5.6562,-324.0241
5045,6.27324,-325.98
5046,6.27324,-325.98
5047,6.27324,-325.98
5048,6.27324,-325.98
5049,6.27324,-325.98
5050,6.27324,-325.98
5051,6.27324,-325.98
5052,6.27324,-325.98
5053,6.27324,-325.98
5054,6.27324,-325.98
5055,6.27324,-325.98
5056,3.49656,-326.63196
5057,2.0568,-323.37216
5058,2.0568,-323.37216
5059,2.0568,-323.37216
5060,1.5426,-325.32803
5061,1.5426,-325.32803
5062,0.0,-325.32803
5063,0.0,-325.32803
5064,0.0,-325.32803
5065,0.0,-325.32803
5066,0.0,-324.0241
5067,0.0,-324.0241
5068,0.0,-324.0241
5069,0.0,-324.0241
5070,0.0,-324.0241
5071,1.23408,-324.6761
5072,1.23408,-324.6761
5073,1.23408,-324.6761
5074,1.23408,-324.6761
5075,1.23408,-324.6761
5076,2.15964,-325.32803
5077,4.52496,-324.6761
5078,4.52496,-324.6761
5079,4.52496,-324.6761
5080,4.52496,-324.6761
5081,6.37608,-327.93588
5082,6.37608,-327.93588
5083,4.21644,-325.98
5084,4.21644,-325.98
5085,4.21644,-325.98
5086,2.36532,-322.7202
5087,2.36532,-322.7202
5088,2.36532,-322.7202
5089,4.21644,-331.19568
5090,3.5994,-331.19568
5091,5.03916,-327.93588
5092,5.03916,-327.93588
5093,5.03916,-327.93588
5094,5.03916,-327.93588
5095,5.03916,-327.93588
5096,5.03916,-327.93588
5097,5.03916,-323.37216
5098,5.03916,-323.37216
5099,6.06756,-320.11237
5100,6.06756,-320.11237
5101,6.99312,-326.63196
5102,6.99312,-326.63196
5103,6.99312,-326.63196
5104,6.99312,-326.63196
5105,7.61016,-322.06824
5106,7.61016,-322.06824
5107,7.61016,-322.06824
5108,8.84424,-320.11237
5109,10.18116,-325.32803
5110,10.18116,-325.32803
5111,10.18116,-325.98
5112,8.94708,-329.89175
5113,8.94708,-329.89175
5114,10.18116,-322.7202
5115,10.18116,-322.7202
5116,10.18116,-322.7202
5117,10.18116,-322.7202
5118,10.18116,-325.98
5119,10.18116,-327.2839
5120,9.04992,-328.58783
5121,9.04992,-328.58783
5122,9.04992,-328.58783
5123,9.04992,-328.58783
5124,9.04992,-328.58783
5125,9.04992,-328.58783
5126,8.84424,-331.19568
5127,8.84424,-331.19568
5128,9.35844,-331.19568
5129,8.7414,-325.32803
5130,8.7414,-325.32803
5131,8.7414,-325.32803
5132,8.7414,-325.32803
5133,8.7414,-325.32803
5134,8.7414,-325.32803
5135,8.7414,-325.32803
5136,8.94708,-325.32803
5137,8.94708,-325.32803
5138,8.94708,-325.32803
5139,10.18116,-324.6761
5140,10.18116,-324.6761
5141,10.18116,-324.6761
5142,10.18116,-324.6761
5143,10.18116,-329.89175
5144,10.18116,-329.89175
5145,10.18116,-329.89175
5146,10.18116,-329.89175
5147,10.18116,-329.89175
5148,7.81584,-329.89175
5149,7.81584,-329.89175
5150,7.81584,-329.89175
5151,6.89028,-324.6761
5152,6.89028,-324.6761
5153,6.89028,-324.6761
5154,4.83348,-324.6761
5155,4.83348,-324.6761
5156,4.83348,-324.6761
5157,4.83348,-324.6761
5158,4.83348,-324.6761
5159,4.83348,-324.6761
5160,4.83348,-324.6761
5161,4.83348,-324.6761
5162,4.83348,-324.6761
5163,4.83348,-324.6761
5164,4.83348,-324.6761
5165,5.86188,-328.58783
5166,6.58176,-326.63196
5167,6.58176,-326.63196
5168,7.30164,-323.37216
5169,7.30164,-327.93588
5170,7.30164,-327.93588
5171,7.30164,-327.93588
5172,7.30164,-327.93588
5173,7.30164,-327.93588
5174,8.84424,-326.63196
5175,8.84424,-326.63196
5176,8.84424,-326.63196
5177,10.07832,-323.37216
5178,10.18116,-325.98
5179,10.18116,-325.98
5180,10.18116,-325.98
5181,10.18116,-325.98
5182,10.18116,-325.98
5183,10.18116,-325.98
5184,8.43288,-327.2839
5185,8.43288,-327.2839
5186,9.04992,-324.6761
5187,8.02152,-331.19568
5188,7.1988,-325.98
5189,7.1988,-325.98
5190,7.1988,-325.98
5191,7.1988,-325.98
5192,7.1988,-325.98
5193,7.1988,-325.98
5194,7.1988,-325.98
5195,7.1988,-325.98
5196,7.1988,-325.98
5197,7.1988,-325.98
5198,3.29088,-327.2839
5199,3.29088,-327.2839
5200,3.29088,-327.2839
5201,3.29088,-327.2839
5202,3.29088,-327.2839
5203,2.67384,-326.63196
5204,2.67384,-326.63196
5205,2.87952,-325.98
5206,3.80508,-325.98
5207,3.80508,-325.98
5208,4.52496,-324.6761
5209,4.52496,-324.6761
5210,4.52496,-324.6761
5211,4.93632,-322.7202
5212,4.93632,-322.7202
5213,3.29088,-325.32803
5214,3.29088,-325.32803
5215,3.29088,-325.32803
5216,3.29088,-325.32803
5217,3.29088,-325.32803
5218,3.29088,-325.32803
5219,3.0852,-327.2839
5220,1.85112,-325.98
5221,1.85112,-325.98
5222,1.85112,-325.98
5223,2.98236,-327.2839
5224,2.98236,-325.98
5225,2.98236,-325.98
5226,2.98236,-325.98
5227,2.15964,-326.63196
5228,2.15964,-326.63196
5229,2.15964,-326.63196
5230,2.15964,-326.63196
5231,2.15964,-326.63196
5232,2.15964,-326.63196
5233,2.15964,-326.63196
5234,3.0852,-325.32803
5235,3.0852,-325.32803
5236,3.0852,-325.32803
5237,3.0852,-325.32803
5238,4.52496,-331.19568
5239,4.52496,-331.19568
5240,5.45052,-325.98
5241,3.39372,-324.6761
5242,3.39372,-324.6761
5243,4.31928,-328.58783
5244,4.31928,-328.58783
5245,2.67384,-329.2398
5246,2.67384,-329.2398
5247,5.34768,-329.89175
5248,5.34768,-329.89175
5249,5.34768,-329.89175
5250,5.34768,-329.89175
5251,5.34768,-329.89175
5252,5.34768,-329.89175
5253,5.34768,-329.89175
5254,7.09596,-325.32803
5255,6.27324,-324.6761
5256,6.27324,-324.6761
5257,6.27324,-324.0241
5258,5.86188,-322.7202
5259,5.96472,-322.7202
5260,5.24484,-325.32803
5261,5.24484,-325.32803
5262,5.34768,-329.89175
5263,5.34768,-329.89175
5264,5.34768,-329.89175
5265,5.34768,-329.89175
5266,5.6562,-322.06824
5267,5.6562,-322.06824
5268,5.6562,-322.06824
5269,5.6562,-322.06824
5270,4.52496,-327.93588
5271,4.52496,-327.93588
5272,4.01076,-324.6761
5273,5.142,-323.37216
5274,5.142,-323.37216
5275,5.142,-323.37216
5276,5.142,-323.37216
5277,5.142,-323.37216
5278,5.142,-323.37216
5279,3.29088,-323.37216
5280,3.29088,-323.37216
5281,3.0852,-324.6761
5282,3.0852,-324.6761
5283,3.0852,-324.6761
5284,3.70224,-323.37216
5285,5.34768,-325.98
5286,4.73064,-324.6761
5287,4.73064,-324.6761
5288,4.73064,-324.6761
5289,4.73064,-324.6761
5290,4.73064,-324.6761
5291,4.73064,-324.6761
5292,4.6278,-326.63196
5293,4.6278,-326.63196
5294,4.6278,-326.63196
5295,4.6278,-326.63196
5296,4.6278,-324.0241
5297,5.142,-326.63196
5298,5.142,-326.63196
5299,5.75904,-328.58783
5300,5.75904,-328.58783
5301,5.75904,-328.58783
5302,5.75904,-328.58783
5303,5.75904,-326.63196
5304,5.75904,-326.63196
5305,5.75904,-326.63196
5306,5.96472,-331.84763
5307,6.78744,-319.4604
5308,7.91868,-317.50452
5309,7.713,-324.6761
5310,8.94708,-323.37216
5311,8.33004,-325.32803
5312,9.56412,-326.63196
5313,9.56412,-326.63196
5314,9.56412,-326.63196
5315,9.56412,-326.63196
5316,9.56412,-326.63196
5317,9.56412,-326.63196
5318,9.56412,-326.63196
5319,7.50732,-325.32803
5320,7.50732,-325.32803
5321,7.50732,-325.32803
5322,7.50732,-325.32803
5323,7.50732,-325.32803
5324,6.06756,-324.0241
5325,6.89028,-324.6761
5326,7.50732,-329.2398
5327,7.50732,-329.2398
5328,7.50732,-329.2398
5329,7.50732,-329.2398
5330,7.50732,-329.2398
5331,7.50732,-329.2398
5332,8.7414,-327.93588
5333,8.7414,-327.93588
5334,8.7414,-327.93588
5335,8.7414,-327.93588
5336,8.7414,-327.93588
5337,7.30164,-327.93588
5338,7.30164,-327.93588
5339,7.30164,-327.93588
5340,3.90792,-330.54373
5341,3.90792,-330.54373
5342,3.29088,-324.0241
5343,3.29088,-324.0241
5344,3.29088,-324.0241
5345,3.29088,-324.0241
5346,3.29088,-324.0241
5347,3.49656,-321.4163
5348,5.34768,-329.2398
5349,5.34768,-329.2398
5350,5.45052,-329.89175
5351,5.34768,-320.7643
5352,5.75904,-322.06824
5353,5.24484,-325.32803
5354,5.24484,-325.32803
5355,5.24484,-325.32803
5356,3.39372,-328.58783
5357,3.39372,-328.58783
5358,6.06756,-325.32803
5359,6.06756,-325.32803
5360,6.06756,-325.32803
5361,6.06756,-325.32803
5362,6.06756,-325.32803
5363,3.39372,-327.93588
5364,3.39372,-327.93588
5365,3.5994,-326.63196
5366,1.43976,-324.6761
5367,1.43976,-324.6761
5368,2.36532,-324.0241
5369,2.0568,-324.0241
5370,2.0568,-324.0241
5371,1.95396,-325.32803
5372,1.95396,-325.32803
5373,1.95396,-325.32803
5374,1.95396,-325.32803
5375,1.95396,-325.32803
5376,1.95396,-325.32803
5377,1.95396,-325.32803
5378,1.95396,-325.32803
5379,1.95396,-325.32803
5380,1.95396,-325.32803
5381,1.23408,-325.32803
5382,1.23408,-325.32803
5383,1.23408,-325.32803
5384,1.23408,-325.32803
5385,0.41136,-327.93588
5386,0.41136,-327.93588
5387,0.41136,-327.93588
5388,0.41136,-327.93588
5389,0.41136,-327.93588
5390,0.82272,-323.37216
5391,0.82272,-323.37216
5392,0.82272,-323.37216
5393,0.82272,-323.37216
5394,1.5426,-325.98
5395,3.70224,-325.98
5396,3.70224,-327.2839
5397,3.70224,-327.2839
5398,2.46816,-326.63196
5399,2.46816,-326.63196
5400,6.1704,-323.37216
5401,4.6278,-328.58783
5402,4.6278,-328.58783
5403,4.6278,-328.58783
5404,6.78744,-324.6761
5405,6.78744,-324.6761
5406,4.42212,-322.7202
5407,4.42212,-322.7202
5408,3.18804,-328.58783
5409,3.18804,-328.58783
5410,4.21644,-327.2839
5411,4.42212,-327.93588
5412,4.42212,-327.93588
5413,4.01076,-325.32803
5414,4.01076,-325.32803
5415,4.01076,-325.32803
5416,4.01076,-325.32803
5417,1.95396,-325.32803
5418,1.95396,-325.32803
5419,1.95396,-325.32803
5420,1.95396,-325.32803
5421,2.36532,-325.32803
5422,2.36532,-325.32803
5423,2.36532,-325.32803
5424,2.36532,-325.32803
5425,2.36532,-325.32803
5426,1.85112,-325.32803
5427,1.85112,-325.32803
5428,1.95396,-328.58783
5429,1.95396,-328.58783
5430,1.95396,-328.58783
5431,1.95396,-328.58783
5432,1.95396,-324.6761
5433,1.43976,-323.37216
5434,0.0,-323.37216
5435,0.0,-323.37216
5436,0.0,-323.37216
5437,0.0,-323.37216
5438,0.0,-323.37216
5439,0.0,-323.37216
5440,0.0,-326.63196
5441,0.0,-326.63196
5442,0.0,-326.63196
5443,0.0,-326.63196
5444,0.0,-326.63196
5445,0.0,-326.63196
5446,0.0,-326.63196
5447,2.46816,-325.32803
5448,2.46816,-325.32803
5449,2.46816,-325.32803
5450,2.46816,-325.32803
5451,1.85112,-327.2839
5452,1.85112,-327.2839
5453,1.85112,-327.2839
5454,1.85112,-327.2839
5455,0.0,-325.32803
5456,0.0,-325.32803
5457,0.0,-325.32803
5458,0.0,-325.32803
5459,0.0,-328.58783
5460,0.0,-328.58783
5461,0.30852,-327.93588
5462,0.30852,-327.93588
5463,0.30852,-327.93588
5464,1.13124,-326.63196
5465,1.13124,-326.63196
5466,1.13124,-326.63196
5467,1.13124,-326.63196
5468,1.13124,-326.63196
5469,1.13124,-326.63196
5470,2.77668,-325.32803
5471,0.0,-329.2398
5472,0.0,-329.2398
5473,0.0,-324.6761
5474,0.0,-324.6761
5475,0.0,-324.6761
5476,2.0568,-321.4163
5477,1.95396,-326.63196
5478,1.95396,-326.63196
5479,1.95396,-326.63196
5480,1.95396,-326.63196
5481,1.95396,-326.63196
5482,0.5142,-324.0241
5483,3.0852,-322.7202
5484,1.33692,-325.98
5485,1.33692,-325.98
5486,1.33692,-325.98
5487,0.0,-326.63196
5488,0.0,-326.63196
5489,0.0,-326.63196
5490,0.0,-328.58783
5491,0.0,-328.58783
5492,0.0,-328.58783
5493,0.0,-328.58783
5494,0.0,-328.58783
5495,0.0,-328.58783
5496,0.0,-328.58783
5497,0.0,-328.58783
5498,0.0,-328.58783
5499,0.0,-328.58783
5500,0.0,-327.93588
5501,0.0,-327.93588
5502,0.0,-327.93588
5503,0.0,-321.4163
5504,0.0,-321.4163
5505,0.30852,-321.4163
5506,0.30852,-321.4163
5507,0.0,-325.32803
5508,0.0,-325.32803
5509,0.0,-325.32803
5510,0.0,-325.32803
5511,0.0,-325.32803
5512,0.0,-325.32803
5513,0.0,-325.32803
5514,0.0,-325.32803
5515,0.0,-321.4163
5516,0.0,-321.4163
5517,0.10284,-329.2398
5518,0.10284,-329.2398
5519,0.10284,-329.2398
5520,0.0,-329.2398
5521,0.30852,-324.0241
5522,0.30852,-324.0241
5523,0.0,-322.7202
5524,0.0,-323.37216
5525,0.0,-323.37216
5526,0.41136,-323.37216
5527,0.41136,-323.37216
5528,1.95396,-323.37216
5529,2.571,-324.6761
5530,2.571,-323.37216
5531,2.571,-323.37216
5532,2.571,-323.37216
5533,2.571,-323.37216
5534,2.571,-323.37216
5535,2.571,-323.37216
5536,2.571,-323.37216
5537,2.571,-323.37216
5538,1.64544,-324.0241
5539,1.64544,-324.0241
5540,4.01076,-325.98
5541,4.01076,-325.98
5542,4.01076,-325.98
5543,4.6278,-324.0241
5544,5.24484,-326.63196
5545,5.24484,-326.63196
5546,5.24484,-326.63196
5547,4.93632,-325.98
5548,4.93632,-325.98
5549,4.93632,-325.98
5550,4.93632,-325.98
5551,4.93632,-325.98
5552,4.93632,-325.98
5553,4.93632,-325.98
5554,4.93632,-325.98
5555,4.73064,-325.98
5556,4.73064,-325.98
5557,4.6278,-325.98
5558,2.571,-329.89175
5559,0.0,-322.7202
5560,0.0,-322.7202
5561,0.0,-322.7202
5562,0.0,-322.7202
5563,0.0,-322.7202
5564,0.10284,-327.2839
5565,0.0,-320.7643
5566,0.0,-320.7643
5567,0.82272,-328.58783
5568,0.82272,-328.58783
5569,0.82272,-328.58783
5570,0.5142,-326.63196
5571,0.20568,-327.2839
5572,0.61704,-321.4163
5573,0.71988,-329.89175
5574,2.87952,-324.6761
5575,2.46816,-323.37216
5576,2.46816,-324.0241
5577,2.46816,-324.0241
5578,3.0852,-324.0241
5579,3.0852,-324.0241
5580,3.0852,-324.0241
5581,3.0852,-324.0241
5582,3.0852,-324.0241
5583,3.0852,-324.0241
5584,3.0852,-324.0241
5585,3.0852,-324.0241
5586,1.23408,-324.0241
5587,1.23408,-324.0241
5588,1.23408,-324.0241
5589,1.23408,-324.0241
5590,1.23408,-324.0241
5591,1.85112,-324.0241
5592,0.92556,-326.63196
5593,0.92556,-326.63196
5594,0.92556,-326.63196
5595,0.92556,-326.63196
5596,0.92556,-326.63196
5597,0.92556,-326.63196
5598,0.92556,-326.63196
5599,0.61704,-325.32803
5600,0.0,-330.54373
5601,0.0,-330.54373
5602,0.0,-330.54373
5603,0.0,-330.54373
5604,0.30852,-327.93588
5605,0.30852,-327.93588
5606,0.0,-327.93588
5607,2.571,-325.32803
5608,2.15964,-325.32803
5609,2.36532,-326.63196
5610,2.36532,-326.63196
5611,3.49656,-325.32803
5612,3.49656,-325.32803
